GeneID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
MDH2,0.778371247,0.256558748,-0.141162906,0.123828656,0.141967707,0.006822656,-0.038593557,0.014626589,0.094391231,0.031956006,-0.083968237,-0.055615302,0.057423814
MDK,-2.112018441,1.203208541,-0.420820817,0.973441084,0.906917343,0.166045784,-0.269975306,-0.658549341,-1.336223221,-0.417631073,-0.645296416,-0.135340627,-0.509044179
MDM1,1.103835812,-0.569000147,0.288880072,-0.30046466,-0.184047345,-0.214867512,-0.128787297,0.150527897,-0.200267753,0.334579149,0.057698579,-0.101769011,0.002120455
MDM2,0.903468428,0.281285118,0.388519792,-0.193400627,-0.137361948,0.234151288,-0.225934326,-0.006673104,-0.142932972,0.295910962,-0.27846188,-0.064577422,0.178389075
MDM4,0.661994652,0.324988948,-0.34204488,-0.626488961,-0.222671559,0.277366038,-0.337694632,0.219178433,0.113309908,0.117812935,0.032041467,0.047370926,-0.050886701
MDN1,0.635301255,0.704502789,-1.028571797,-0.329513065,-0.295593317,0.004431209,-0.157592208,0.035537246,-0.038083538,0.152715039,0.105866789,0.014120835,-0.174430326
ME2,0.995510737,-0.368274722,0.647571862,0.006311178,-0.26400417,0.431626198,0.018243781,-0.148713269,-0.074536163,0.000101748,0.004504873,-0.247775601,0.019906926
ME3,-0.773584295,-0.406787017,-0.027381477,-1.457555861,0.018571755,0.325956506,0.114344721,0.29092382,-0.477885334,0.34060138,-0.511627878,-0.292075007,-0.635813299
MEA1,1.144452521,-0.502062962,0.181713432,0.181622637,0.29102902,-0.018509753,-0.101280496,-0.008342904,0.171420791,-0.051557771,-0.482290476,0.11091679,0.037973458
MECP2,0.368841294,1.706092106,-0.213819296,-0.218495265,0.162031086,-0.255057162,0.073362717,0.071931244,0.312618209,-0.003984705,-0.306504554,-0.202809861,-0.193300422
MECR,-0.173995173,0.605606692,-0.766561875,-0.521431469,-0.139577812,-0.096177076,-0.211690991,-0.217512572,0.343753778,0.109054295,-0.01386149,0.182747827,0.768484583
MED10,0.997963436,-0.534910316,-0.157402299,0.022805521,-0.000103887,0.202031871,0.085446351,0.238233681,-0.030769152,-0.239993574,-0.164677252,0.427577923,0.285709693
MED11,0.967964041,-0.827011693,0.826229562,0.370970973,0.156311834,0.008525915,-0.162078249,0.167753665,0.34095683,-0.438522085,-0.315154962,0.064104839,0.077945204
MED12,-0.050305148,2.182881662,-0.043343658,-0.10253313,-0.01433663,-0.686352579,-0.323940706,0.094741987,0.670298148,0.008368178,0.146175354,0.115026069,-0.042700836
MED12L,0.043394262,0.037255723,1.154236808,-0.349404152,-0.884871205,-0.207523517,0.123506755,0.359442289,-0.03849852,0.086484707,-0.348818706,0.16535809,-0.077011652
MED13,0.942962894,0.176029129,0.264482718,-0.114182338,-0.350012266,0.267887741,0.005356191,0.058128625,-0.128731665,-0.045915169,-0.101099069,0.138367215,-0.060507598
MED13L,0.689769043,0.881354074,0.600597167,-0.426354968,-0.334940164,0.158277763,-0.223207528,0.137712736,0.151824051,0.063216358,-0.072305815,0.187622196,-0.117821598
MED15,0.315191246,1.905233777,-0.52073884,-0.101641674,0.29914565,-0.141259891,0.08231087,0.088462271,0.369950049,-0.345397565,-0.006101616,0.352380903,-0.033060608
MED16,-0.044263243,2.035952425,-0.675847307,0.798930743,-0.086034827,0.205303853,0.898125908,0.097578281,-0.691199307,0.302477823,-0.004007972,-0.173062609,-0.702816919
MED18,1.277315501,-0.572174257,0.320674117,-0.694463338,0.312626618,0.01407615,0.129244556,0.02718374,0.067610941,0.107760645,0.312502929,-0.322006166,0.058042798
MED19,0.790287586,-0.338415522,-0.04247114,0.440541677,-0.185141849,0.241289417,-0.384840083,-0.194389007,0.078652468,-0.580164969,0.321086924,0.558766713,0.120093826
MED20,1.055732043,-0.529094555,0.106245256,-0.365063584,0.119655965,0.45156669,0.228970704,0.008935695,0.139780783,0.125561503,0.19086851,-0.317583664,0.067707647
MED21,0.824521111,-0.805301744,-0.066513834,0.529759318,-0.309640833,0.350852974,-0.299603121,-0.058338077,0.136962813,-0.034213983,-0.129849471,0.084910379,0.05726165
MED22,0.919380435,0.453624435,-0.174928289,-0.122947445,0.306373319,0.220877608,-0.043723731,-0.214592725,0.145893322,0.052079071,0.241754643,-0.291420916,0.483507454
MED23,0.96348106,0.02705462,-0.13563794,-0.403721653,-0.273448902,0.057539631,0.18871557,-0.007510208,0.007738887,0.216809733,-0.05032403,0.059007719,-0.122087921
MED24,0.763950229,0.915845676,-0.276820244,-0.097493194,0.231836274,-0.192551331,0.403056256,0.02632575,0.236211201,0.189626681,-0.062213724,0.089144155,-0.089626365
MED25,0.134068491,1.909051172,0.063703232,1.202881349,-0.316959822,0.139256361,-0.062960217,-0.342045586,-0.025768812,-0.177569222,-0.038623239,0.249962481,0.280048799
MED26,0.67229639,0.778434503,-0.448661556,0.308498511,0.595500172,0.33521455,0.087159558,-0.15168877,-0.365513431,0.087107969,0.03076158,-0.418502528,-0.213444536
MED27,0.40866651,0.229402695,-0.698318354,-0.675821699,-0.133393054,0.184768165,0.014546962,-0.346618785,0.586991999,-0.075180531,0.454901875,-0.203411364,0.148188925
MED28,0.90796329,-0.142791222,-0.026262802,-0.0676135,-0.049429257,0.113350888,-0.346510784,-0.042512813,0.045972643,-0.031431466,-0.010783843,-0.121653643,0.137825164
MED29,1.139163057,0.361896597,-0.203278834,0.039048691,0.172561518,-0.086317983,0.036283004,-0.393429559,0.056420399,-0.234803894,0.21671898,0.161351895,0.157988458
MED30,1.108093621,-1.154458564,0.43133614,-0.055437551,0.076700715,0.156170408,-0.0062645,0.089197163,0.00499838,0.132819488,-0.241589152,0.290176696,-0.000752552
MED31,1.046651503,-0.862214517,-0.019499485,0.281513487,0.373583328,0.217744793,-0.388060368,-0.052268473,-0.121565251,-0.119654089,-0.190470496,0.211092463,-0.142704155
MED4,1.218684319,-0.720460614,0.128773663,0.101158568,-0.197452747,0.13973776,-0.128904002,-0.132531682,0.046939978,0.003616642,0.193999318,0.268176619,0.08989855
MED6,1.061659512,-0.543366725,-0.076084688,-0.401895692,-0.257027668,0.373649659,-0.127222441,-0.102210763,0.05855792,0.241936288,-0.035540787,-0.120025387,-0.015772764
MED8,1.13048822,-0.267735929,0.229706127,-0.921337801,-0.053932421,-0.32784705,0.30709114,-0.090660752,-0.211107244,-0.073999479,0.205116206,0.019274533,-0.145564985
MED9,0.785034926,-0.162594164,0.018814154,-0.006956104,-0.201207241,0.037878825,-0.17328143,-0.375245934,0.349437571,-0.365337324,0.264538632,0.363183573,0.275921974
MEF2A,0.960558833,0.170990952,0.312126891,-0.127403225,-0.237701847,0.244098792,-0.518420276,0.268322038,-0.102633578,0.340744025,-0.004236231,-0.152882969,-0.378850929
MEF2B,-0.568922097,1.538555507,0.098252732,1.361908816,0.471460549,0.417931147,-0.229135104,0.370480505,-0.278299098,-0.220326482,-0.898191133,0.335124819,0.125700695
MEF2C,0.944369911,-0.887757025,-0.257394672,-0.491091147,0.123513796,-0.130102796,0.263601658,0.118035789,-0.210083338,0.158247371,-0.238899964,-0.111729327,-0.001472261
MEF2D,0.096962623,1.965418307,-0.182639321,-0.231490874,0.465696846,-0.354841002,-0.259701949,-0.317514847,0.325402445,-0.400974592,0.214306609,0.302403504,0.064364293
MEFV,0.596597291,1.380431741,0.988805681,-0.390932922,0.279776187,-0.42148474,0.213945892,-0.32024721,-0.530117448,-0.153346233,0.312406066,-0.143930527,0.101720803
MEG3,-3.082674415,-0.510406602,0.06484873,-1.010938501,0.064500072,0.308842106,0.521339266,-0.066256983,-0.061836051,-0.568994959,-0.553621932,0.677353569,1.795470775
MEGF10,-3.121513921,-0.712383156,0.063616052,-0.885665544,0.304517288,-0.888436883,-0.920120783,1.191980898,0.414410101,0.310655717,0.571997585,0.002944522,0.331365165
MEGF8,-0.718380072,1.326017658,-0.609867752,-0.291573153,-0.065292764,-0.217059734,-0.268832455,0.104907463,0.021477435,-0.862358406,0.023424879,-0.039396553,0.299395172
MEGF9,0.495697671,0.562007916,1.429663798,-0.62690546,-0.22903854,0.500557884,-0.279773453,-0.017415419,0.21048803,-0.356474387,-0.061408244,0.232114394,0.000887842
MEI1,0.51364708,-0.053678425,-0.740024399,0.038620813,0.338699398,0.363098864,-0.002771728,0.072477899,-0.085044806,-0.133958933,-0.186655273,-0.338840952,-0.190975191
MEIG1,-2.159947985,-0.91856522,-0.837601232,0.713437047,0.063298244,0.238925464,-0.154431604,1.225333745,0.734431534,-0.106952209,0.632644986,-0.812843612,0.96739418
MEIS1,0.274430399,0.488926752,1.100762483,0.866595531,-1.544310616,-0.887251079,0.217999417,0.163446268,-0.301893157,-0.41097831,0.132284125,0.837537028,-0.607058056
MEIS3,-3.762105658,-0.016513379,-0.362631047,-0.369756305,0.431153406,-0.150698384,0.972259326,0.583074983,0.426422371,-0.694006446,-0.027249413,0.149299295,-0.10218199
MEIS3P1,-1.530824436,0.012919177,-0.423240559,0.256623827,1.210054682,0.485140562,-0.756066353,-1.1305666,-0.933679814,0.539773784,0.611475946,-0.860772079,-0.070625929
MELK,-0.33628627,-0.655003825,1.188364611,1.470247947,-1.217593511,-0.890413035,-0.571322227,0.416688682,1.415620464,-0.607669986,0.099941152,0.255783458,-0.458374194
MEMO1,0.91112832,-0.352061925,0.115129413,-0.040736327,-0.287461565,0.340282764,-0.206323358,0.280961503,0.039377166,0.10726349,-0.239951877,0.07197142,-0.055011117
MEN1,0.035433854,0.887337218,-1.277998467,0.512264764,0.275252927,-0.680887219,0.020453898,-0.063883748,-0.227056128,-0.405979972,0.647271604,-0.086193321,0.364027398
MEOX1,-0.923496896,-0.152168076,-1.007604015,0.994896816,-0.730202137,-0.907630328,-0.637956382,-0.257568706,-0.47360995,-0.215401854,0.162071411,-0.403863715,0.341191699
MEPCE,0.826789942,0.802606917,-0.561377936,0.304626233,0.255728498,-0.518412143,0.311066275,-0.0643189,-0.222420709,-0.067425931,0.145320183,0.166328991,0.031820974
MERTK,-0.897607563,0.802531043,0.691471628,-2.025260802,-0.621742338,-0.823646528,0.405035054,0.48762074,0.192121637,0.185950206,0.225164925,0.688069937,-0.752067386
MET,-3.58096659,-1.767093153,-0.206883413,-0.797515574,0.032603562,0.112635206,-1.102316099,0.640768509,0.338543122,0.075775954,0.577666555,0.257918497,-0.149076405
METAP1,0.750899446,-0.514499949,-0.263630364,-0.485219929,-0.350471879,0.302373337,-0.144746456,0.139413105,-0.026042259,0.213221976,-0.097835697,0.226867812,-0.077734144
METAP2,1.115531538,-1.613317836,-0.268210848,0.777512314,-0.017714928,-0.333446223,0.093702662,-0.306846708,0.086741411,-0.118524094,0.011722951,-0.067646004,-0.059572829
METRN,0.234680708,0.067427383,-1.31306033,0.925164033,0.612893883,0.582023025,0.438071145,0.193892193,0.007744205,-0.26758659,-0.179555717,0.025377001,0.122468532
METRNL,1.121388463,0.610360772,1.051353195,-0.149893692,0.637879945,0.098426212,0.26801324,-0.005009412,0.231903981,-0.044068564,-0.124624035,0.201640684,0.226527265
METTL1,-0.493524891,-0.648916184,-0.319754324,-1.118927731,0.466263293,-0.37487541,-0.509648763,0.138603067,0.543512317,1.393652372,0.350733702,-0.983038796,-0.575524766
METTL2A,0.779336596,-0.511613031,-0.516803112,-0.5874548,-0.195586818,0.263933629,0.229758221,-0.307582577,-0.014285916,-0.011654204,-0.032834643,-0.426376866,0.175631205
METTL2B,1.030734607,-0.791891455,-0.337515139,-0.223835115,-0.085972535,0.265504479,0.103331439,-0.378192895,-0.019545484,0.184848981,0.167590852,0.13693793,-0.195484746
METTL3,1.039745332,-0.317833109,-0.252309399,-0.321099913,-0.063121172,-0.077061145,0.021796775,0.108842823,-0.018727351,-0.038416207,-0.063434557,0.086670876,0.0965591
METTL4,0.99656632,-0.713362514,-0.182512809,-0.098036242,-0.190714183,0.419671435,-0.057023979,0.105828984,-0.190589012,0.131853814,-0.056725913,0.053366043,-0.132075956
METTL5,1.134360245,-1.513989244,-0.602948149,0.963527641,0.188139962,-0.223487004,-0.408649326,-0.409292558,0.52036642,-0.008132611,0.676119988,0.306982085,-0.051147748
METTL6,0.664773649,-0.725387404,-0.266414273,0.153914485,0.089807066,0.168711026,-0.24954192,0.043256188,0.048784242,0.094633316,-0.183896459,0.222042465,0.163644728
METTL8,0.955316868,-0.718977815,-0.753989382,-0.135997719,0.389808037,-0.269570194,-0.537474976,-0.112387747,-0.393760739,0.154809039,0.144187809,0.101213886,-0.112603595
METTL9,0.799002048,-0.730658911,1.128474283,0.112237614,-0.059980216,-0.400722265,-0.278158057,-0.078445861,-0.090563048,-0.183116914,-0.066682241,-0.448319183,-0.055161573
MEX3C,1.173017407,-0.912842768,-0.124333873,-0.179877377,0.100026693,0.040860109,0.414561004,-0.389799295,0.188447379,-0.226318971,0.128967419,0.172279036,-0.04623151
MEX3D,0.479278179,-0.397446037,-0.433444219,0.354382899,0.929584658,1.131614038,0.324790796,0.052308075,-0.147752787,0.346950466,0.070740235,0.121480886,-0.120655163
MFAP1,1.18399125,-0.565728571,0.4386321,-0.026187963,0.071185956,0.361812254,0.059710372,-0.009872214,-0.012774953,0.307538629,-0.130515259,-0.198646388,-0.066411898
MFAP2,-4.495314321,-1.189771827,0.266349442,-0.9049884,-0.754230055,-0.405730901,0.36686478,0.153587347,-0.878655687,0.287231574,1.034806737,0.478561009,-0.238750584
MFAP3,1.131359033,-0.459850336,0.331272085,-0.348667804,-0.031226328,0.225164191,-0.130477698,0.030982178,-0.089537971,0.190522161,0.16811583,-0.019292874,-0.101576872
MFAP3L,0.497787814,1.018398478,1.076380914,0.185576618,-0.993738125,-0.559919599,-0.022435852,0.014627892,-0.428049665,0.104032709,0.204539126,0.927670941,-0.068445319
MFAP4,0.245492056,1.2131079,0.067890021,0.240368808,0.812425011,0.165330652,-0.602735141,-0.133535608,-0.356592607,-0.92900165,0.868829273,0.602810605,0.531071006
MFAP5,-3.629202071,-0.553606949,-0.18849053,-0.865388632,0.640865736,-0.646871855,0.44155565,-0.984244116,-0.258125535,-0.852472109,-0.689401042,0.127529258,0.653323453
MFGE8,-0.552296093,0.907684211,-1.25943557,0.218447827,0.69996639,-0.826356586,-0.332539723,0.207661484,-0.15004092,0.812545571,-0.794203455,-0.045886391,0.236350546
MFHAS1,0.515042218,0.743307369,-1.040280626,0.398528342,-0.56532322,-0.035469053,0.165564217,0.100105868,-0.225843713,0.409830145,0.131980334,0.298678212,-0.216920076
MFN1,1.211068509,-0.687214081,0.017119778,-0.388711725,-0.112309548,0.17512653,0.120110007,-0.008559428,-0.085183004,0.181540805,0.068463719,0.001957553,0.037778877
MFN2,0.393765835,1.251085479,0.703036899,-0.79908932,-0.143985057,-0.952682389,0.232533939,-0.781868926,-0.361542503,-0.145604587,0.10509953,0.277231286,-0.260503045
MFNG,0.657414936,0.231824811,-0.387153541,0.598888877,0.108938469,0.572696371,-0.06762305,-0.107681764,0.017063583,0.044277935,-0.176993248,-0.07694911,0.420957068
MFSD1,1.17471649,-0.559204671,0.891292775,-0.066398995,-0.093725594,-0.217521614,-0.004569945,0.228559162,-0.159834461,0.184547369,-0.108985487,0.11786246,0.124975914
MFSD10,0.804237567,1.336838025,-0.671478688,-0.176296828,0.841748756,-0.260312084,0.577580775,-0.456401927,-0.147517008,-0.420252091,0.328977182,0.257410976,0.057025277
MFSD11,0.975007827,0.030165869,-0.108188607,-0.138351863,-0.079305288,0.215552631,0.170227144,0.338739923,-0.018084131,0.00736534,-0.203321723,0.037829933,-0.223173541
MFSD3,0.719846674,-0.049951825,-0.403827982,0.184605463,1.070097299,0.525177604,0.707081418,0.576479234,-0.250066804,-0.061408207,-0.582895449,-0.255482479,0.128613437
MFSD5,1.225173414,-0.341420208,0.309685258,-0.739121132,0.183741964,-0.37882836,0.761220815,-0.018491466,0.103724696,0.01008468,0.1804745,0.084181661,-0.11729005
MFSD8,1.066534371,-0.642947277,-0.475423091,-0.11686406,-0.206568039,0.103048777,-0.044256943,-0.068364392,0.073924545,0.049083572,-0.156076683,-0.09698922,-0.111640259
MFSD9,0.856963862,-0.268939719,-0.356530289,-0.063791687,0.212607009,0.528438095,-0.277168479,0.529383324,0.008000846,0.404773746,-0.285023095,-0.379700935,-0.014995746
MGA,0.993568466,-0.099536365,-0.515119362,-0.100594198,-0.389454894,0.016280858,0.03153463,-0.064531443,0.077617858,-0.000545676,-0.059091688,0.097458127,-0.125429779
MGAM,0.18547462,1.664484249,1.659030141,-0.186712728,0.11325185,0.447782298,-0.391499241,-0.039505281,-0.051505541,-0.305334168,-0.096823492,0.07066523,-0.043197037
MGAT1,1.019221615,0.660436381,0.123201549,-0.357678867,0.426009571,0.017793324,0.213914264,-0.213343855,0.001395017,-0.009949328,0.166688508,0.011861097,0.04743371
MGAT2,1.321344442,-0.964836646,0.12545237,-0.036648448,0.336196411,0.107067253,0.298923794,-0.072017479,0.046121676,-0.021506608,0.001730874,0.053337002,-0.107747958
MGAT3,-0.232344665,0.744135278,-0.637467234,0.075440772,0.385893316,0.129487983,0.616673959,0.782138891,-0.657914647,0.094357158,-0.42014705,-0.466400485,0.163410242
MGAT4A,1.014532543,-0.513567145,-0.410286668,0.035184125,-0.226131044,0.137727702,-0.163435868,-0.238372148,-0.057672154,0.090193688,0.046544073,0.246684114,-0.092397318
MGAT4B,0.765296331,1.007361818,-0.214594113,-0.341200575,0.265028878,-0.046294349,-0.066222396,0.237768105,-0.085730352,0.021634727,0.263072776,-0.272949138,0.192495801
MGAT5B,-4.152993965,-0.788817758,-0.783300818,0.092455338,0.029191894,1.424884729,1.001597873,0.23061273,-1.090131689,-0.419923639,-0.445220499,0.024836993,0.265649019
MGLL,-0.42570127,2.086080708,0.307506848,0.231076057,-0.345458029,-0.693474465,-0.056339229,0.493930065,-0.084645808,0.888886504,0.807636007,-0.222407551,0.49864811
MGMT,0.655552889,0.162472363,-0.816328761,-0.65562491,-0.249995878,-0.309068284,0.121163961,0.090889096,0.039218808,0.0403083,0.210884021,0.032822086,-0.087969425
MGP,-1.059482271,0.147372092,-0.777705233,0.366271403,0.874167838,0.19743051,-1.135487379,-0.232528127,0.27285264,-0.183301023,0.439015163,-0.462335449,-0.3535314
MGRN1,-0.091802147,2.415534365,0.438619382,0.53885182,0.770206684,0.090982748,-0.135639099,-0.047202643,0.675834926,0.009205288,0.067829107,0.133258026,0.153346128
MGST1,0.283046237,-1.174801734,1.163117416,-0.469736133,0.469564642,-0.599944613,-0.114096436,0.388114494,0.565118596,0.243873271,0.121624283,-0.657674188,0.093891847
MGST2,0.405827948,0.248158224,0.252227807,-0.866622717,0.027378535,-0.25805923,-0.062370208,0.028555401,0.690346239,0.308551336,-0.111054468,-0.680903613,0.451989561
MGST3,1.055029277,-1.426663434,0.463047552,-0.18608971,0.089404197,-0.481859346,-0.032850679,-0.180234288,0.286646037,-0.081461885,0.091478764,-0.316241209,0.033289449
MIA3,1.087589339,-0.39456586,-0.152810667,-0.48110866,-0.128225789,-0.015414691,-0.073380315,-0.135097552,-0.029156184,0.0519738,0.083911775,0.053700678,-0.104937884
MIAT,0.88742703,0.304003463,-0.055840071,-1.044092598,0.486609585,0.537669924,0.421542307,-0.243165475,0.251730814,-0.211604759,0.112226731,0.321578682,-0.193333748
MIB1,1.040856211,-0.557377717,0.261143623,-0.135546415,-0.068510978,0.226545823,0.235378486,0.042409658,-0.318100422,0.012806233,-0.205587084,0.225804958,-0.018747219
MIB2,0.443181541,1.036086959,-0.398630962,0.778714788,0.650974802,0.257413315,0.325603558,-0.186985613,0.146112885,-0.514374884,-0.426785393,0.252600215,0.244803962
MICA,0.689065091,0.123139339,-0.06761082,0.796553582,-0.399748454,-0.709029548,-0.199393129,0.050201051,-0.192086284,-0.378800356,0.256167238,-0.0713815,0.000250974
MICAL1,0.547312006,1.280081036,-0.040108149,0.494987443,0.621914848,0.179587533,-0.14923848,0.434395554,-0.02516429,0.121775474,-0.240722341,-0.229814311,-0.085592361
MICAL2,-0.321450309,2.373464096,0.71898062,0.371232629,-0.861218121,-0.441160977,0.148524972,-0.21425699,0.049647528,-0.003142131,-0.297701605,-0.222320069,-0.067127845
MICALL1,0.113535069,1.549215773,-0.624306777,0.972257251,0.510000188,0.131905037,-0.034387636,-0.162332872,-0.162506731,0.062166668,-0.060128645,-0.339355924,-0.459856838
